age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
48, Private,219565, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private,377486, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,36, United-States, <=50K
42, Local-gov,137232, HS-grad,9, Divorced, Protective-serv, Unmarried, White, Female,0,0,50, United-States, <=50K
53, Private,233369, Some-college,10, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private,71067, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States, <=50K
59, Private,195176, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,72, United-States, <=50K
31, Private,98639, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private,183778, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Private,123011, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,2559,50, United-States, >50K
25, Private,164938, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,4416,0,40, United-States, <=50K
28, ?,147471, HS-grad,9, Divorced, ?, Own-child, White, Female,0,0,10, United-States, <=50K
30, Private,206046, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1848,40, United-States, >50K
46, Private,81497, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,48, United-States, <=50K
45, Private,189225, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
23, Private,141264, Some-college,10, Never-married, Exec-managerial, Other-relative, Black, Female,0,0,40, United-States, <=50K
33, Private,97939, Assoc-acdm,12, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,42, United-States, <=50K
44, Private,160829, Bachelors,13, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,20, United-States, >50K
25, Private,483822, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,40, El-Salvador, <=50K
48, State-gov,148738, Some-college,10, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private,289982, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc,58702, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,3103,0,50, United-States, >50K
20, Private,146706, Some-college,10, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,30, United-States, <=50K
23, Private,420973, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
71, Private,124959, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, State-gov,121471, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private,198237, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
27, Private,280758, 11th,7, Never-married, Craft-repair, Other-relative, White, Male,0,0,60, United-States, <=50K
40, Private,191544, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
30, Private,261023, Some-college,10, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,50, United-States, <=50K
30, State-gov,231043, Assoc-voc,11, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
30, Private,340917, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
35, Private,167140, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013,0,40, United-States, <=50K
39, Private,370795, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
39, Federal-gov,209609, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
74, Private,209454, 5th-6th,3, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
32, Self-emp-inc,78530, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
25, Private,88922, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
64, Private,86972, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc,165468, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, United-States, >50K
37, Private,134367, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,37, United-States, >50K
47, Private,199058, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private,183612, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
40, Private,191982, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
22, Private,514033, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,0,0,80, United-States, <=50K
56, Private,172364, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
37, Private,190105, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,55, United-States, <=50K
30, Self-emp-inc,119422, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
20, Private,236592, 12th,8, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, Italy, <=50K
53, State-gov,43952, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,38, United-States, >50K
43, Private,194636, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
23, Private,235853, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc,150528, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
30, Private,213722, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private,41432, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,46, United-States, <=50K
22, Private,285775, Assoc-voc,11, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private,470663, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
54, Self-emp-not-inc,114520, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
23, Private,113466, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private,224559, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
59, Private,186385, 10th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, ?,167094, 10th,6, Divorced, ?, Not-in-family, White, Male,0,0,50, United-States, <=50K
18, ?,216508, 12th,8, Never-married, ?, Not-in-family, White, Male,0,0,25, United-States, <=50K
41, Local-gov,384236, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private,181265, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, <=50K
58, Private,190997, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24, Private,98287, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
39, Private,103456, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
28, Private,184723, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,1980,35, United-States, <=50K
25, Private,165622, Masters,14, Never-married, Sales, Not-in-family, White, Male,0,0,55, United-States, <=50K
29, Private,101597, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,54, United-States, <=50K
53, Private,146378, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
63, Local-gov,152163, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
26, State-gov,106812, Assoc-voc,11, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States, <=50K
21, Private,148211, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,3674,0,50, United-States, <=50K
45, Private,187581, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
29, Private,135296, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
72, Local-gov,144515, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1258,40, United-States, <=50K
51, Private,210736, 10th,6, Married-spouse-absent, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
21, Private,210165, 9th,5, Married-spouse-absent, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private,224584, Some-college,10, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Private,80771, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
46, Private,164733, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,41, United-States, <=50K
31, Self-emp-not-inc,119411, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Male,0,0,60, United-States, >50K
68, Local-gov,177596, 10th,6, Separated, Other-service, Not-in-family, Black, Female,0,0,90, United-States, <=50K
43, ?,396116, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
21, Private,185251, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private,173590, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,3, United-States, <=50K
56, Federal-gov,196307, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
20, ?,293091, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,12, United-States, <=50K
36, Private,175232, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States, >50K
21, Private,51047, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
21, Private,334618, Some-college,10, Never-married, Protective-serv, Not-in-family, Black, Female,99999,0,40, United-States, >50K
52, Local-gov,152795, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
56, Self-emp-inc,205601, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,70, United-States, >50K
52, Private,129177, Bachelors,13, Widowed, Other-service, Not-in-family, White, Female,0,2824,20, United-States, >50K
51, Self-emp-not-inc,121548, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, United-States, <=50K
29, Private,244566, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private,75073, Some-college,10, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,55, United-States, <=50K
29, Private,179008, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,55, United-States, <=50K
21, Private,170800, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
58, Private,373344, 1st-4th,2, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
37, Private,127961, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private,99392, Some-college,10, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,45, United-States, <=50K
30, Private,392812, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, Germany, <=50K
29, Private,262478, HS-grad,9, Never-married, Farming-fishing, Own-child, Black, Male,0,0,30, United-States, <=50K
48, Self-emp-not-inc,32825, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc,167380, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
39, Private,203204, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,25, United-States, >50K
35, Federal-gov,105138, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, <=50K
54, Private,145714, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,7688,0,25, United-States, >50K
24, Private,182276, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,25, United-States, <=50K
20, Private,275385, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,45, United-States, <=50K
30, Self-emp-not-inc,292472, Some-college,10, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,55, United-States, >50K
19, Self-emp-not-inc,73514, HS-grad,9, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
26, Private,199600, HS-grad,9, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
38, Private,111499, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1977,99, United-States, >50K
25, Private,202560, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private,99309, Some-college,10, Divorced, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
60, Local-gov,124987, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
30, Private,287986, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private,119411, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private,198668, 7th-8th,4, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private,117583, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private,234664, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
20, ?,114357, Some-college,10, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, State-gov,176949, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,52, United-States, <=50K
33, Private,189710, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Mexico, <=50K
65, Private,205309, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,24, United-States, <=50K
34, Private,195576, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
20, Private,216825, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,25, Mexico, <=50K
23, ?,329174, Some-college,10, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private,197036, 10th,6, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private,181291, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,1564,50, United-States, >50K
31, Private,206512, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
28, State-gov,38309, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,6849,0,40, United-States, <=50K
37, Private,312766, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private,139671, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
66, Federal-gov,38621, Assoc-voc,11, Widowed, Other-service, Unmarried, Black, Female,3273,0,40, United-States, <=50K
31, Private,124827, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private,77820, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
45, Federal-gov,56904, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,5013,0,45, United-States, <=50K
45, Private,190115, Assoc-acdm,12, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Private,106682, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
32, Local-gov,42596, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private,143058, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
53, Private,102615, 11th,7, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, Canada, <=50K
54, Private,139703, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,40, Germany, >50K
43, Private,240124, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private,132565, Some-college,10, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
49, Private,323798, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,3325,0,50, United-States, <=50K
52, Private,96359, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,57, United-States, >50K
20, Private,165201, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,4, United-States, <=50K
60, Federal-gov,165630, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, United-States, >50K
45, Private,264526, Assoc-acdm,12, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private,102359, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, United-States, >50K
28, Private,37359, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
61, ?,232618, Prof-school,15, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, >50K
48, Local-gov,115497, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Private,157747, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
27, Self-emp-not-inc,41099, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
38, Private,472604, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, Mexico, <=50K
33, Private,348618, 5th-6th,3, Married-spouse-absent, Transport-moving, Unmarried, Other, Male,0,0,20, El-Salvador, <=50K
43, Private,135606, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K
36, Private,248445, HS-grad,9, Separated, Transport-moving, Other-relative, White, Male,0,0,60, Mexico, <=50K
38, Private,112093, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
24, Local-gov,197552, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private,303822, 10th,6, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private,288566, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, ?,487411, Masters,14, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc,43348, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,55, United-States, >50K
39, State-gov,239409, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
50, Private,337606, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1485,40, United-States, <=50K
34, Private,32528, Assoc-voc,11, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,974,40, United-States, <=50K
47, State-gov,118447, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
46, Private,234690, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
23, ?,141003, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,60, United-States, <=50K
43, Private,216042, Some-college,10, Divorced, Tech-support, Own-child, White, Female,0,1617,72, United-States, <=50K
45, Private,190482, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Private,381965, Bachelors,13, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
68, Private,186943, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,8, United-States, <=50K
39, Private,142707, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
39, Private,53447, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private,127772, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private,344414, Some-college,10, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private,194138, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
49, ?,558183, Assoc-voc,11, Married-spouse-absent, ?, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private,150154, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private,306114, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
72, ?,177121, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,3, United-States, <=50K
58, Local-gov,368797, Masters,14, Widowed, Prof-specialty, Unmarried, White, Male,0,0,35, United-States, >50K
43, Self-emp-inc,175715, HS-grad,9, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,55, United-States, <=50K
62, Private,416829, 11th,7, Separated, Other-service, Not-in-family, Black, Female,0,0,21, United-States, <=50K
21, Private,350001, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States, <=50K
26, Private,339952, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
27, Private,114967, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private,164190, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,38, United-States, >50K
49, Local-gov,166039, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private,250135, HS-grad,9, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc,234960, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1887,48, United-States, >50K
29, Private,103628, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
58, Private,430005, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
45, Self-emp-inc,106517, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc,162236, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private,92430, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
52, Local-gov,40641, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,40, United-States, <=50K
47, Private,169388, 11th,7, Divorced, Other-service, Unmarried, White, Female,0,0,15, United-States, <=50K
36, Local-gov,410034, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, >50K
48, Private,237525, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,65, United-States, >50K
35, Private,150057, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
49, Private,148549, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
43, Private,75742, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
33, Private,177675, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Germany, >50K
49, Local-gov,193249, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
17, Private,266072, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0,0,20, El-Salvador, <=50K
28, ?,80165, Some-college,10, Divorced, ?, Not-in-family, White, Female,0,0,30, United-States, <=50K
25, Private,339324, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
69, ?,111238, 9th,5, Married-civ-spouse, ?, Husband, White, Male,0,0,20, United-States, <=50K
41, Self-emp-not-inc,284086, Assoc-voc,11, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
31, Private,206051, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
57, Private,426263, Masters,14, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
49, Private,102583, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,44, United-States, >50K
40, Private,277647, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
55, Private,124808, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, Germany, >50K
47, Private,193061, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
50, Private,121411, 12th,8, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private,89202, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, United-States, <=50K
17, Private,232900, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
30, Local-gov,319280, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
