age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income
51, Local-gov,155118, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,70, United-States, >50K
54, Private,189607, Bachelors,13, Never-married, Other-service, Own-child, Black, Female,0,0,36, United-States, <=50K
20, Private,39478, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,70, United-States, <=50K
35, Private,206951, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
22, Private,127647, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,36, United-States, <=50K
38, Private,234298, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,6849,0,60, United-States, <=50K
42, Private,182302, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
44, State-gov,166597, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
28, Self-emp-not-inc,33363, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, >50K
74, Self-emp-inc,167537, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
34, Private,179378, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, United-States, <=50K
50, State-gov,297551, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States, <=50K
50, Private,198362, Assoc-voc,11, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private,240504, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc,169662, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, ?,164940, HS-grad,9, Separated, ?, Unmarried, Black, Female,0,0,25, United-States, <=50K
61, Private,210488, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
21, Private,154835, Some-college,10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
27, Private,333296, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,30, ?, <=50K
47, Private,192793, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Iran, >50K
39, Private,49436, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, White, Female,0,1380,40, United-States, <=50K
33, Private,136331, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private,509048, HS-grad,9, Never-married, Sales, Other-relative, Black, Female,0,0,37, United-States, <=50K
38, Private,318610, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
45, Private,104521, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private,247695, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
35, Private,219546, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Germany, <=50K
21, Private,169699, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, State-gov,131302, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,44, United-States, <=50K
50, Private,171852, Bachelors,13, Separated, Prof-specialty, Own-child, Other, Female,0,0,40, United-States, <=50K
36, State-gov,340091, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,36, United-States, >50K
20, Private,204641, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
49, Private,213431, HS-grad,9, Separated, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, State-gov,377018, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
22, Private,184543, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
60, ?,188236, HS-grad,9, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
67, Private,233022, 11th,7, Widowed, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
21, Private,177420, Some-college,10, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
60, Self-emp-not-inc,21101, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
17, Private,52486, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
43, Private,183273, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,32, United-States, >50K
49, State-gov,36177, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
41, Private,124956, Bachelors,13, Separated, Prof-specialty, Not-in-family, Black, Female,99999,0,60, United-States, >50K
38, Private,102350, Some-college,10, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private,165930, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private,297574, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,99, United-States, >50K
40, Private,120277, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, ?,87569, Some-college,10, Separated, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, ?,278220, Some-college,10, Never-married, ?, Own-child, White, Female,0,1602,40, United-States, <=50K
40, Private,155972, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
46, State-gov,162852, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private,64860, Some-college,10, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,22, United-States, <=50K
36, Private,226013, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,5178,0,40, United-States, >50K
24, Private,322674, Assoc-acdm,12, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States, <=50K
62, Private,202242, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
54, Private,175262, Preschool,1, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
23, Private,201682, Bachelors,13, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
60, Private,166330, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
18, Self-emp-inc,147612, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Female,0,0,8, United-States, <=50K
41, Local-gov,213154, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
45, Local-gov,33798, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
62, State-gov,199198, Assoc-voc,11, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
28, Private,90915, Bachelors,13, Married-spouse-absent, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Self-emp-inc,337778, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Yugoslavia, >50K
31, Private,187203, HS-grad,9, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
44, Private,261497, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, ?, <=50K
33, Self-emp-not-inc,361817, HS-grad,9, Separated, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
62, Self-emp-not-inc,226546, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,16, United-States, <=50K
27, Private,100168, 7th-8th,4, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
42, Federal-gov,272625, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, >50K
55, Private,254516, 9th,5, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,37, United-States, <=50K
41, Private,207375, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
26, Private,39092, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,4064,0,50, United-States, <=50K
45, Private,48271, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
67, Self-emp-not-inc,152102, HS-grad,9, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,65, United-States, <=50K
25, Private,234665, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
30, Self-emp-inc,127651, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,48, United-States, >50K
22, Private,180060, Bachelors,13, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
19, Private,32477, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
26, Private,137658, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
61, Private,228287, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
32, Private,159442, Prof-school,15, Never-married, Sales, Not-in-family, White, Female,13550,0,50, United-States, >50K
43, Private,33310, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private,270546, HS-grad,9, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,20, United-States, <=50K
53, Federal-gov,290290, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, Self-emp-inc,287037, 12th,8, Divorced, Craft-repair, Not-in-family, White, Male,0,0,10, United-States, <=50K
36, Private,128516, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
55, Self-emp-not-inc,185195, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,99, United-States, <=50K
35, Federal-gov,49657, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
17, Private,98005, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,16, United-States, <=50K
55, Self-emp-not-inc,283635, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
36, Private,98360, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Local-gov,202872, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
54, Self-emp-not-inc,118365, 10th,6, Divorced, Other-service, Not-in-family, Black, Female,0,0,10, United-States, <=50K
45, Self-emp-not-inc,184285, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
48, Private,345831, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
40, Local-gov,99679, Prof-school,15, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
31, Private,253354, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
26, Private,190650, Bachelors,13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
34, Private,287737, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1485,40, United-States, >50K
19, Private,204389, HS-grad,9, Never-married, Adm-clerical, Own-child, Other, Female,0,0,25, Puerto-Rico, <=50K
31, Federal-gov,294870, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private,159442, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
55, Local-gov,161662, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
38, Private,52738, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private,252024, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,20, Mexico, <=50K
27, Private,189702, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private,407913, HS-grad,9, Separated, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
20, Private,166527, Some-college,10, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, United-States, <=50K
24, Self-emp-not-inc,34918, Assoc-voc,11, Never-married, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
27, Private,142712, Masters,14, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, ?, <=50K
18, Federal-gov,201686, 11th,7, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,4, United-States, <=50K
28, Local-gov,179759, Some-college,10, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private,94954, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
66, Private,350498, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1258,20, United-States, <=50K
19, Private,201743, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
59, Self-emp-not-inc,119344, 10th,6, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,36, United-States, <=50K
33, Private,149726, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,46, United-States, <=50K
28, Private,419146, 7th-8th,4, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico, <=50K
34, Private,174789, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,2001,40, United-States, <=50K
41, Private,171234, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,55, United-States, <=50K
30, Private,206325, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
59, Private,202682, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private,121055, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
47, Private,160187, HS-grad,9, Separated, Prof-specialty, Other-relative, Black, Female,14084,0,38, United-States, >50K
29, Private,84366, 10th,6, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,40, Mexico, <=50K
60, Private,139391, Some-college,10, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, >50K
53, Local-gov,124094, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,35, United-States, <=50K
41, Private,30759, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
32, Private,137875, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
73, ?,139049, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,22, United-States, >50K
20, Private,238384, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
49, Private,340755, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
36, Local-gov,224947, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
33, State-gov,111994, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
25, Private,125491, Some-college,10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,34, United-States, <=50K
34, ?,310525, HS-grad,9, Married-civ-spouse, ?, Husband, Black, Male,0,0,10, United-States, <=50K
19, ?,71592, Some-college,10, Never-married, ?, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
40, Local-gov,99185, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
48, Private,249935, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States, <=50K
51, Private,206775, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
22, Private,230704, Assoc-acdm,12, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,20, Jamaica, <=50K
34, Private,242361, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, <=50K
22, Private,134746, 10th,6, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
34, Self-emp-inc,198613, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2002,40, United-States, <=50K
56, Private,174040, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private,165953, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1902,40, United-States, <=50K
36, Private,273604, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private,192409, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
26, Self-emp-not-inc,102476, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
48, Private,234504, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
35, Self-emp-not-inc,468713, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Private,84560, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private,148995, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
21, Private,34816, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,12, United-States, <=50K
28, Private,211184, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
53, Private,33304, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
65, Federal-gov,179985, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private,219815, Some-college,10, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private,134766, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
26, Private,106548, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
70, Private,89787, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
55, Private,164857, Some-college,10, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
27, Federal-gov,257124, Bachelors,13, Never-married, Transport-moving, Other-relative, White, Male,0,0,35, United-States, <=50K
31, Private,227446, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, >50K
43, Private,125461, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1902,55, United-States, >50K
24, Private,189749, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private,176321, 7th-8th,4, Never-married, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
26, Private,284250, HS-grad,9, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
23, Private,101885, 10th,6, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc,134130, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
52, Private,260938, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc,238184, HS-grad,9, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,40, United-States, <=50K
59, Self-emp-not-inc,148626, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc,48102, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1977,50, United-States, >50K
58, Private,234213, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,14344,0,48, United-States, >50K
65, Private,113323, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24, Local-gov,34246, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
51, Private,175070, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,5178,0,45, United-States, >50K
31, Private,279680, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
84, Private,188328, HS-grad,9, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,16, United-States, <=50K
51, Private,96609, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Local-gov,84257, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private,275632, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
22, Private,385540, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Mexico, <=50K
30, Private,196342, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Ireland, <=50K
47, Private,97176, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private,197714, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
43, Self-emp-not-inc,147099, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,36, United-States, <=50K
30, Private,186346, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
46, Private,73434, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
49, Local-gov,275074, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
37, Private,209214, 5th-6th,3, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Mexico, <=50K
42, Private,210525, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private,372020, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,5013,0,50, United-States, <=50K
46, Private,176684, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private,210474, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
26, Private,293690, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,58, United-States, >50K
64, Private,149775, Masters,14, Never-married, Prof-specialty, Other-relative, White, Female,0,0,8, United-States, <=50K
20, Private,323009, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Germany, <=50K
31, Private,126950, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private,172538, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, United-States, >50K
44, Private,115411, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc,101709, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,2885,0,40, United-States, <=50K
23, Private,265356, Bachelors,13, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Local-gov,192565, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,90, United-States, >50K
35, Self-emp-not-inc,348771, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, United-States, <=50K
30, Self-emp-not-inc,148959, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
35, Private,126569, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
40, Private,105936, HS-grad,9, Married-spouse-absent, Adm-clerical, Own-child, White, Female,0,0,38, United-States, <=50K
18, Private,188076, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
23, Private,184400, 10th,6, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,30, ?, <=50K
63, Private,124242, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
20, State-gov,200819, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
50, Local-gov,100480, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
49, Private,129513, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
53, Self-emp-not-inc,297796, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
34, Private,195488, HS-grad,9, Separated, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
54, Private,153486, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,56, United-States, >50K
40, Private,126845, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
22, Private,206974, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private,412149, 10th,6, Never-married, Farming-fishing, Other-relative, White, Male,0,0,35, Mexico, <=50K
24, Private,653574, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, El-Salvador, <=50K
